STATE,STATE NAME,DATE,RHAV,RHMN,RHMX,RHRR,TAVG,TMIN,TMAX,TRR,STPOP,STLA,POPPCT,POPDEN,CRD,,
WI,Wisconsin,2017-12,70.57,56.29,85.43,0.41,20.30,13.36,27.27,0.69,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-01,72.57,59.14,86.43,0.38,19.33,11.11,27.54,0.85,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-02,69.29,52.86,87.14,0.49,20.40,11.37,29.44,0.89,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-03,62.00,40.86,85.00,0.71,31.93,22.66,41.20,0.58,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-04,61.00,41.00,85.43,0.73,36.49,26.34,46.63,0.56,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-05,66.29,42.86,91.29,0.73,63.80,52.56,75.06,0.35,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-06,71.43,53.71,92.71,0.55,68.99,59.60,78.40,0.27,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-07,68.86,47.00,92.14,0.66,72.44,61.77,83.14,0.30,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-08,77.29,55.71,95.86,0.52,71.36,61.60,81.09,0.27,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-09,77.14,55.57,95.00,0.51,63.47,53.79,73.13,0.30,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-10,73.57,56.29,91.86,0.48,47.06,38.80,55.27,0.35,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-11,71.71,58.43,86.14,0.39,30.19,24.76,35.66,0.36,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2018-12,77.43,65.00,89.43,0.32,28.09,22.06,34.13,0.43,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-01,71.57,58.29,85.29,0.38,15.59,8.20,23.00,0.95,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-02,75.00,61.29,89.29,0.37,17.41,8.73,26.07,1.00,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-03,65.71,48.00,86.29,0.58,28.80,19.17,38.44,0.67,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-04,66.00,44.86,88.86,0.67,45.14,35.70,54.60,0.42,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-05,68.29,47.86,90.86,0.63,54.54,44.64,64.44,0.36,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-06,67.86,48.14,90.57,0.63,65.73,55.36,76.13,0.32,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-07,69.29,49.00,91.43,0.61,74.10,64.01,84.17,0.27,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-08,70.71,48.71,92.29,0.62,68.84,58.76,78.90,0.29,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-09,77.00,59.29,92.71,0.43,65.61,57.14,74.09,0.26,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-10,71.86,52.86,89.86,0.51,47.39,39.36,55.43,0.34,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-11,72.57,58.00,87.43,0.41,31.29,25.41,37.14,0.37,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2019-12,76.14,62.57,88.71,0.34,27.17,19.90,34.49,0.54,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-01,75.00,64.86,86.29,0.29,25.17,18.64,31.69,0.52,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-02,64.57,49.29,82.29,0.51,21.77,12.34,31.17,0.86,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-03,70.00,53.14,86.71,0.48,37.01,29.71,44.36,0.40,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-04,61.29,39.86,85.29,0.74,43.63,33.66,53.59,0.46,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-05,61.14,41.71,85.57,0.72,56.26,46.10,66.39,0.36,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-06,64.43,44.29,87.86,0.68,69.53,58.30,80.73,0.32,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-07,70.71,50.14,92.00,0.59,74.76,64.76,84.80,0.27,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-08,69.86,48.29,92.29,0.63,71.11,60.20,82.03,0.31,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-09,73.00,52.29,91.71,0.54,60.33,50.89,69.77,0.31,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-10,67.14,46.71,88.43,0.62,44.40,35.26,53.57,0.41,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-11,68.71,50.86,86.43,0.52,41.63,32.47,50.76,0.44,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2020-12,73.00,59.00,86.29,0.37,27.27,19.91,34.64,0.54,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-01,77.71,67.43,87.71,0.26,22.96,16.44,29.43,0.57,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-02,67.71,53.00,82.71,0.44,13.60,4.73,22.49,1.31,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-03,61.29,42.00,82.71,0.66,39.73,29.60,49.87,0.51,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-04,60.00,42.00,82.86,0.68,48.44,38.21,58.69,0.42,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-05,60.86,39.43,86.14,0.77,58.04,46.91,69.16,0.38,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-06,61.57,40.71,85.29,0.72,72.99,61.79,84.21,0.31,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-07,68.43,48.29,89.00,0.59,72.69,62.33,83.04,0.28,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-08,71.14,50.43,90.43,0.56,73.00,62.56,83.43,0.29,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-09,67.29,44.86,89.29,0.66,65.06,53.40,76.73,0.36,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-10,72.86,53.86,89.57,0.49,56.56,47.86,65.29,0.31,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-11,61.57,44.71,80.86,0.59,37.29,28.26,46.31,0.48,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2021-12,69.86,54.71,85.00,0.43,29.11,20.83,37.43,0.57,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-01,66.29,54.57,80.43,0.39,13.77,4.36,23.19,1.37,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-02,64.29,51.00,78.86,0.43,19.49,10.07,28.93,0.97,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-03,65.43,48.29,83.43,0.54,33.24,25.17,41.33,0.49,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-04,63.86,46.71,84.00,0.58,42.76,34.46,51.06,0.39,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-05,61.43,43.29,83.43,0.65,60.66,50.37,70.97,0.34,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-06,60.14,41.29,84.43,0.72,69.17,58.30,80.01,0.31,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-07,65.86,46.29,87.86,0.63,72.81,62.53,83.07,0.28,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-08,71.86,51.86,90.57,0.54,70.99,61.17,80.81,0.28,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-09,72.43,52.00,90.43,0.53,63.41,53.41,73.39,0.31,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-10,66.57,45.57,86.29,0.61,50.29,38.94,61.57,0.45,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-11,69.29,52.57,86.14,0.48,38.19,29.50,46.80,0.45,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2022-12,75.86,65.14,86.71,0.28,23.51,16.66,30.41,0.59,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-01,79.00,69.29,89.00,0.25,26.03,21.09,30.94,0.38,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-02,68.29,52.14,83.86,0.46,25.89,17.11,34.66,0.68,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-03,68.00,50.86,86.29,0.52,31.93,23.73,40.16,0.51,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-04,61.00,41.43,83.43,0.69,47.13,36.87,57.41,0.44,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-05,56.43,36.57,83.57,0.83,59.40,46.96,71.86,0.42,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-06,60.43,39.00,86.14,0.78,69.14,57.01,81.27,0.35,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-07,66.86,44.43,90.57,0.69,71.76,60.67,82.81,0.31,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-08,69.71,49.71,90.86,0.59,70.94,60.66,81.26,0.29,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-09,72.86,53.71,90.86,0.51,66.29,56.79,75.77,0.29,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-10,71.71,53.00,89.00,0.50,51.74,43.19,60.34,0.33,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-11,64.00,46.83,83.17,0.57,37.84,28.50,47.16,0.49,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2023-12,76.29,62.43,89.14,0.35,35.26,29.21,41.24,0.34,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-01,76.00,66.57,86.00,0.26,23.91,19.41,28.41,0.38,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-02,66.57,47.86,85.57,0.57,33.79,23.33,44.27,0.62,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-03,59.29,40.57,81.14,0.68,38.64,28.86,48.37,0.50,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-04,61.86,42.71,84.57,0.68,48.31,38.24,58.40,0.42,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-05,64.57,42.43,89.43,0.73,60.29,49.09,71.46,0.37,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-06,69.00,49.29,90.57,0.60,68.63,58.83,78.40,0.29,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-07,71.86,51.29,92.71,0.58,71.70,61.89,81.49,0.27,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-08,72.57,52.71,91.71,0.54,70.40,60.67,80.11,0.28,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-09,69.14,43.86,92.86,0.71,66.07,53.50,78.61,0.38,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-10,58.43,37.29,82.43,0.77,54.63,42.27,67.00,0.45,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-11,76.00,61.71,89.71,0.37,40.84,34.09,47.59,0.33,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2024-12,73.29,61.00,85.71,0.34,26.83,19.97,33.64,0.51,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-01,,,,,18.09,9.33,26.86,0.97,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-02,,,,,19.56,10.61,28.46,0.91,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-03,,,,,38.07,27.70,48.49,0.55,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-04,,,,,45.69,35.06,56.31,0.47,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-05,,,,,56.11,45.19,67.04,0.39,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-06,,,,,69.03,59.59,78.47,0.27,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-07,,,,,72.93,63.41,82.44,0.26,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-08,,,,,68.47,58.84,78.14,0.28,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-09,,,,,64.11,53.37,74.89,0.34,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-10,,,,,53.51,43.59,63.44,0.37,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-11,,,,,37.01,28.40,45.57,0.46,5686986,54158,70.15,2123.30,11.91,,
WI,Wisconsin,2025-12,,,,,19.61,11.51,27.69,0.82,5686986,54158,70.15,2123.30,11.91,,
WY,Wyoming,2010-01,69.50,53.50,83.38,0.43,22.24,10.91,33.60,1.02,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-02,70.63,53.13,85.63,0.46,22.54,11.92,33.19,0.94,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-03,60.13,37.75,82.88,0.75,36.27,24.31,48.23,0.66,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-04,57.38,34.88,83.25,0.84,41.88,29.44,54.30,0.59,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-05,58.25,34.50,85.75,0.88,47.32,34.69,59.99,0.53,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-06,54.25,31.00,82.00,0.94,61.36,47.18,75.51,0.46,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-07,44.88,21.63,74.63,1.18,69.30,53.28,85.27,0.46,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-08,42.13,19.25,72.25,1.26,68.48,52.30,84.66,0.47,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-09,36.50,15.13,65.13,1.37,60.07,41.86,78.28,0.61,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-10,52.50,28.25,77.75,0.94,50.06,35.63,64.48,0.58,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-11,62.88,42.88,82.13,0.62,30.81,19.27,42.33,0.75,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2010-12,72.00,56.00,85.63,0.41,25.57,15.68,35.52,0.78,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-01,69.50,56.25,81.50,0.36,22.54,12.26,32.81,0.91,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-02,63.50,48.63,78.75,0.47,20.14,8.59,31.70,1.15,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-03,58.25,35.88,81.63,0.79,36.17,24.81,47.49,0.63,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-04,56.63,32.13,83.38,0.91,40.96,28.81,53.11,0.59,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-05,61.38,39.38,85.38,0.75,47.48,36.08,58.91,0.48,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-06,47.88,24.00,77.88,1.13,60.86,45.08,76.63,0.52,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-07,43.63,20.25,73.63,1.22,71.20,55.03,87.35,0.45,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-08,39.38,16.50,69.88,1.36,71.09,53.77,88.39,0.49,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-09,42.25,20.25,70.00,1.18,59.35,42.64,76.08,0.56,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-10,53.75,30.75,77.13,0.86,47.92,34.50,61.36,0.56,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-11,59.25,40.00,78.88,0.66,31.66,19.83,43.48,0.75,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2011-12,68.13,51.63,82.13,0.45,21.52,9.69,33.34,1.10,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-01,56.13,36.50,75.13,0.69,28.30,15.93,40.66,0.87,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-02,69.25,49.38,86.50,0.54,25.07,14.16,35.99,0.87,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-03,44.38,22.50,71.75,1.11,43.34,28.03,58.69,0.71,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-04,48.44,24.44,78.56,1.12,47.94,32.86,63.03,0.63,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-05,44.67,22.44,74.11,1.16,53.91,38.31,69.50,0.58,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-06,31.78,13.89,59.67,1.44,67.66,49.82,85.50,0.53,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-07,40.33,18.22,70.22,1.29,73.97,57.67,90.29,0.44,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-08,33.22,14.78,61.22,1.40,70.29,53.17,87.39,0.49,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-09,39.44,18.44,67.22,1.24,60.88,43.91,77.80,0.56,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-10,53.89,31.89,78.22,0.86,44.54,31.12,57.99,0.60,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-11,55.13,37.22,75.89,0.70,38.20,25.51,50.93,0.67,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2012-12,61.00,44.33,77.00,0.54,24.07,13.14,34.98,0.91,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-01,62.67,46.22,78.00,0.51,21.40,9.64,33.19,1.10,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-02,65.00,46.67,82.56,0.55,23.89,12.48,35.24,0.95,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-03,55.00,31.00,80.56,0.90,34.54,21.34,47.73,0.76,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-04,57.56,35.67,82.00,0.81,37.09,24.41,49.81,0.68,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-05,51.56,27.56,78.89,1.00,53.61,39.77,67.49,0.52,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-06,40.00,17.89,71.44,1.34,65.41,48.27,82.54,0.52,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-07,46.44,21.33,77.00,1.20,71.66,55.57,87.74,0.45,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-08,44.33,20.00,72.78,1.19,70.87,54.52,87.20,0.46,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-09,58.89,34.78,83.22,0.82,61.04,47.82,74.23,0.43,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-10,,,,,41.62,30.31,52.98,0.54,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-11,61.11,38.22,82.56,0.73,33.27,20.49,46.06,0.77,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2013-12,65.56,50.67,80.00,0.45,20.51,9.76,31.27,1.05,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-01,64.83,49.33,81.17,0.49,24.11,12.94,35.36,0.93,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-02,67.50,49.33,84.83,0.53,20.20,8.69,31.76,1.14,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-03,59.83,37.00,83.33,0.77,34.91,23.10,46.73,0.68,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-04,53.50,28.50,81.33,0.99,43.01,29.59,56.43,0.62,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-05,57.50,32.33,84.67,0.91,52.89,39.24,66.51,0.52,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-06,51.83,26.33,82.33,1.08,60.13,44.84,75.36,0.51,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-07,45.50,22.33,75.33,1.16,70.21,53.97,86.40,0.46,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-08,53.33,26.67,81.83,1.03,66.24,51.76,80.74,0.44,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-09,54.33,29.00,82.00,0.98,59.04,43.67,74.39,0.52,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-10,50.17,24.67,77.17,1.05,49.69,34.03,65.33,0.63,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-11,59.50,40.33,78.67,0.64,28.53,16.00,41.20,0.88,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2014-12,69.33,52.83,84.00,0.45,24.44,13.76,35.13,0.87,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-01,69.11,53.33,83.56,0.44,26.21,15.47,36.99,0.82,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-02,,,,,30.49,19.07,41.93,0.75,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-03,50.89,29.00,76.00,0.92,40.49,25.93,55.03,0.72,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-04,54.89,30.56,81.44,0.93,43.78,30.23,57.36,0.62,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-05,70.33,47.22,90.78,0.62,49.52,38.73,60.33,0.44,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-06,55.11,29.89,83.78,0.98,66.37,51.39,81.38,0.45,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-07,48.56,25.00,77.33,1.08,67.87,52.46,83.24,0.45,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-08,43.89,19.67,74.22,1.24,68.16,51.30,84.98,0.49,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-09,40.44,17.89,68.33,1.25,63.27,46.20,80.29,0.54,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-10,55.78,31.78,79.00,0.85,51.53,37.83,65.21,0.53,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-11,61.22,40.11,80.78,0.66,31.44,19.50,43.38,0.76,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2015-12,65.78,48.78,80.89,0.49,22.84,12.42,33.26,0.91,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-01,68.67,52.44,82.78,0.44,23.24,12.93,33.54,0.89,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-02,57.11,38.00,77.44,0.69,33.07,21.84,44.29,0.68,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-03,54.67,32.22,79.22,0.86,37.22,24.70,49.78,0.67,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-04,61.78,39.33,84.89,0.74,43.89,32.16,55.59,0.53,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-05,59.67,34.44,86.56,0.87,50.52,37.33,63.73,0.52,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-06,42.56,19.33,73.89,1.28,67.41,49.94,84.87,0.52,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-07,38.22,15.78,69.56,1.41,71.13,53.77,88.48,0.49,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-08,42.44,18.56,72.89,1.28,66.91,50.10,83.72,0.50,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-09,53.56,27.89,80.56,0.98,58.88,43.92,73.80,0.51,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-10,53.11,28.00,79.89,0.98,49.72,34.88,64.57,0.60,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-11,57.33,34.33,79.56,0.79,38.60,24.91,52.26,0.71,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2016-12,64.67,46.67,81.22,0.53,19.36,7.72,30.99,1.20,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-01,71.00,56.89,83.78,0.38,17.77,7.26,28.28,1.18,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-02,64.56,46.00,82.44,0.56,30.16,19.02,41.26,0.74,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-03,57.33,35.11,81.67,0.81,41.72,29.48,53.94,0.59,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-04,57.78,32.78,84.44,0.89,43.29,30.52,56.04,0.59,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-05,58.33,31.78,86.44,0.94,51.77,37.88,65.68,0.54,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-06,44.56,21.44,76.44,1.23,63.80,47.42,80.19,0.51,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-07,41.33,17.33,73.22,1.35,72.57,55.22,89.88,0.48,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-08,47.25,21.25,77.25,1.19,66.90,50.68,83.14,0.49,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-09,53.33,30.11,79.11,0.92,57.39,42.94,71.85,0.50,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-10,51.67,27.00,77.00,0.97,43.50,28.53,58.46,0.69,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-11,62.33,39.44,84.89,0.73,37.87,25.41,50.31,0.66,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2017-12,63.56,45.22,82.67,0.59,24.79,13.03,36.54,0.95,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-01,66.56,48.67,84.22,0.53,26.24,15.06,37.39,0.85,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-02,67.44,47.44,86.44,0.58,21.10,8.40,33.77,1.20,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-03,61.11,35.44,85.78,0.82,35.26,22.26,48.26,0.74,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-04,55.89,30.00,84.78,0.98,42.56,27.59,57.38,0.70,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-05,63.44,36.22,90.67,0.86,55.77,41.69,69.82,0.50,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-06,50.56,25.78,81.44,1.10,64.19,47.78,80.57,0.51,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-07,48.78,22.89,80.56,1.18,71.09,54.20,87.99,0.48,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-08,46.44,21.89,76.44,1.17,67.24,50.93,83.56,0.49,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-09,44.56,20.78,73.67,1.19,60.29,43.03,77.56,0.57,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-10,64.67,38.56,88.78,0.78,43.41,30.04,56.81,0.62,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-11,67.33,45.56,87.22,0.62,30.82,19.84,41.79,0.71,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2018-12,67.67,49.67,84.67,0.52,23.56,12.44,34.70,0.94,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2019-01,68.89,52.89,84.56,0.46,23.66,12.61,34.69,0.93,563626,97093,64.76,1876.20,11.71,,
WY,Wyoming,2019-02,68.44,51.00,85.22,0.50,19.59,8.70,30.46,1.11,563626,97093,64.76,1876.20,11.71,,
